"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_in_usd","price_per_person"
815055,"https://www.airbnb.com/rooms/815055",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.83 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/11536022/c448a9e5_original.jpg",3693420,"https://www.airbnb.com/users/show/3693420","Nathalie",2012-09-27,"within a day",FALSE,"https://a0.muscache.com/im/users/3693420/profile_pic/1354220157/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/3693420/profile_pic/1354220157/original.jpg?aki_policy=profile_x_medium",8,11,TRUE,TRUE,"Wollishofen",47.3366,8.53388,"Private room in rental unit","Private room",1,"1.5 baths",1,1,3,1,1,3,3,1,3,TRUE,0,24,54,54,2023-12-27,82,2,0,2013-03-16,2023-07-03,4.83,4.82,4.91,4.95,4.95,4.76,4.8,FALSE,1,0,1,0,0.62,100,22,49,49
898829,"https://www.airbnb.com/rooms/898829",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.93 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/13073965/a30afff8_original.jpg",4797927,"https://www.airbnb.com/users/show/4797927","Pietro",2013-01-21,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/34be3327-4419-4e4c-9153-ac00120bd427.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/34be3327-4419-4e4c-9153-ac00120bd427.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Seebach",47.42659,8.546569,"Private room in rental unit","Private room",2,"1 private bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,6,35,62,320,2023-12-27,283,49,6,2013-04-06,2023-12-25,4.93,4.96,4.98,4.94,4.91,4.78,4.92,FALSE,1,0,1,0,2.17,100,49,61,61
1028631,"https://www.airbnb.com/rooms/1028631",20231227173841,2023-12-28,"city scrape","Loft in Zurich · ★4.92 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1028631/original/9c9d02d2-1ed4-491e-b7a6-a72966917296.jpeg",1145413,"https://www.airbnb.com/users/show/1145413","Jurgita",2011-09-12,"within an hour",FALSE,"https://a0.muscache.com/im/users/1145413/profile_pic/1334841955/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/1145413/profile_pic/1334841955/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Werd",47.37362,8.5233,"Entire loft","Entire home/apt",2,"1 bath",1,4,30,4,4,1125,1125,4,1125,TRUE,30,60,90,122,2023-12-28,86,1,0,2013-04-14,2023-06-26,4.92,4.94,4.95,4.99,5,4.9,4.7,FALSE,1,1,0,0,0.66,100,71,629,314.5
1137339,"https://www.airbnb.com/rooms/1137339",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/17728984/a5fa0d60_original.jpg",6238643,"https://www.airbnb.com/users/show/6238643","Bernadette",2013-05-05,"a few days or more",FALSE,"https://a0.muscache.com/im/users/6238643/profile_pic/1368883603/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/6238643/profile_pic/1368883603/original.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Höngg",47.40177,8.49502,"Private room in rental unit","Private room",1,"1 shared bath",1,5,365,5,5,365,365,5,365,TRUE,4,10,10,213,2023-12-27,40,5,0,2014-04-01,2023-06-11,4.93,4.95,4.85,4.95,4.95,4.85,4.85,FALSE,2,0,2,0,0.34,44,52,54,54
1473567,"https://www.airbnb.com/rooms/1473567",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.62 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/21926051/db5c591c_original.jpg",7888485,"https://www.airbnb.com/users/show/7888485","Heiko",2013-08-02,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/f832bf00-d524-4818-836d-ec1f885810ff.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f832bf00-d524-4818-836d-ec1f885810ff.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Friesenberg",47.36834,8.5026,"Entire rental unit","Entire home/apt",3,"1 bath",1,1,30,1,1,30,30,1,30,TRUE,0,0,2,2,2023-12-27,26,0,0,2013-08-23,2018-09-24,4.62,4.58,4.58,4.77,4.69,4.15,4.46,FALSE,1,1,0,0,0.21,0,0,94,31.3333333333333
1637876,"https://www.airbnb.com/rooms/1637876",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.96 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/4c61548e-a2c5-4593-828f-dbefcaf95a44.jpg",1275222,"https://www.airbnb.com/users/show/1275222","Yvonne",2011-10-11,"within an hour",TRUE,"https://a0.muscache.com/im/users/1275222/profile_pic/1378648447/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/1275222/profile_pic/1378648447/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Fluntern",47.38175,8.55171,"Private room in rental unit","Private room",2,"1 shared bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,3,10,20,162,2023-12-27,522,48,6,2013-09-22,2023-12-22,4.96,4.96,4.97,4.98,4.97,4.88,4.9,TRUE,1,0,1,0,4.18,100,100,78,78
1876794,"https://www.airbnb.com/rooms/1876794",20231227173841,2023-12-28,"city scrape","Rental unit in Zurich · ★4.42 · 2 bedrooms · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1876794/original/48600a24-968c-4992-a33c-962c8570e26b.jpeg",1599948,"https://www.airbnb.com/users/show/1599948","Boris",2012-01-12,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/a46f4d87-aed2-401b-950e-dfcb0e30257c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a46f4d87-aed2-401b-950e-dfcb0e30257c.jpg?aki_policy=profile_x_medium",2,8,TRUE,TRUE,"Hottingen",47.36853,8.55149,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,2023-12-28,12,1,0,2014-08-18,2023-07-16,4.42,4.33,4.33,4.67,4.83,4.5,3.92,FALSE,2,2,0,0,0.11,100,27,147,73.5
1880893,"https://www.airbnb.com/rooms/1880893",20231227173841,2023-12-28,"city scrape","Rental unit in Zurich · ★4.47 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1880893/original/d5642b32-425b-4226-8985-7db748eb418c.jpeg",1599948,"https://www.airbnb.com/users/show/1599948","Boris",2012-01-12,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/a46f4d87-aed2-401b-950e-dfcb0e30257c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a46f4d87-aed2-401b-950e-dfcb0e30257c.jpg?aki_policy=profile_x_medium",2,8,TRUE,TRUE,"Hochschulen",47.36701,8.54944,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,2023-12-28,19,2,0,2014-08-10,2023-05-27,4.47,4.63,4.68,4.95,4.84,4.74,4.47,FALSE,2,2,0,0,0.17,100,27,139,69.5
1888122,"https://www.airbnb.com/rooms/1888122",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.85 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/cea2c1a2-1e7e-4702-afba-f36a8d2e4814.jpg",9758486,"https://www.airbnb.com/users/show/9758486","Sandy",2013-11-01,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/e16d9e57-108c-4a2b-810c-126b163004c8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e16d9e57-108c-4a2b-810c-126b163004c8.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Mühlebach",47.3656,8.54874,"Entire rental unit","Entire home/apt",1,"1 bath",1,5,1125,7,7,1125,1125,7,1125,TRUE,20,50,54,112,2023-12-28,13,10,0,2021-03-13,2023-11-27,4.85,5,4.62,4.85,5,4.92,4.62,FALSE,1,1,0,0,0.38,100,72,96,96
1942078,"https://www.airbnb.com/rooms/1942078",20231227173841,2023-12-28,"city scrape","Rental unit in Zurich · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-1942078/original/c43d1362-b1d6-4f93-85c8-f51f834cde20.jpeg",3387271,"https://www.airbnb.com/users/show/3387271","Rakesh",2012-08-27,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/ce21ae6e-6c2b-48a8-8ef7-899064351c1d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ce21ae6e-6c2b-48a8-8ef7-899064351c1d.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Lindenhof",47.37426,8.54035,"Entire rental unit","Entire home/apt",4,"1.5 baths",2,2,1125,2,2,1125,1125,2,1125,TRUE,6,6,6,6,2023-12-28,17,14,2,2022-12-04,2023-12-26,4.65,4.63,4.13,4.88,5,5,4.5,FALSE,2,1,1,0,1.31,100,88,220,55
1962016,"https://www.airbnb.com/rooms/1962016",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.78 · 1 bedroom · 1 bed · 2 baths","https://a0.muscache.com/pictures/d826df3e-ae85-4278-bba7-702f69a108ef.jpg",9175734,"https://www.airbnb.com/users/show/9175734","Roland",2013-10-01,"within a day",TRUE,"https://a0.muscache.com/im/pictures/user/f0c85958-113e-473d-8a64-c9b161026046.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f0c85958-113e-473d-8a64-c9b161026046.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Altstetten",47.38122,8.49908,"Private room in rental unit","Private room",4,"2 baths",1,2,1125,2,2,1125,1125,2,1125,TRUE,30,60,90,363,2023-12-27,123,9,1,2014-02-17,2023-12-02,4.78,4.9,4.88,4.89,4.89,4.76,4.73,TRUE,1,0,1,0,1.02,50,100,140,140
1982405,"https://www.airbnb.com/rooms/1982405",20231227173841,2023-12-28,"city scrape","Rental unit in Zurich · ★4.71 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/52448274/70e2607f_original.jpg",5614354,"https://www.airbnb.com/users/show/5614354","Subas",2013-03-25,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/48deb85a-1163-41a1-93fa-2245ca5025c6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/48deb85a-1163-41a1-93fa-2245ca5025c6.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Wipkingen",47.39325,8.53188,"Entire rental unit","Entire home/apt",2,"1 bath",1,14,1125,14,14,1125,1125,14,1125,TRUE,5,16,16,154,2023-12-28,51,5,0,2014-03-29,2023-10-03,4.71,4.76,4.57,4.73,4.75,4.9,4.45,FALSE,2,2,0,0,0.43,100,100,85,42.5
2004128,"https://www.airbnb.com/rooms/2004128",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/0a474b45-3685-4dd1-9d3e-a40c8786c3eb.jpg",8658139,"https://www.airbnb.com/users/show/8658139","Malin",2013-09-05,"within a day",FALSE,"https://a0.muscache.com/im/users/8658139/profile_pic/1425655265/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8658139/profile_pic/1425655265/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Werd",47.37043,8.52843,"Entire rental unit","Entire home/apt",3,"1 bath",1,5,30,5,5,30,30,5,30,TRUE,22,46,76,166,2023-12-28,29,1,0,2014-01-04,2023-08-09,4.89,4.93,4.86,4.93,5,4.86,4.69,FALSE,1,1,0,0,0.24,100,33,165,55
2019124,"https://www.airbnb.com/rooms/2019124",20231227173841,2023-12-28,"city scrape","Rental unit in Zurich · ★4.83 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-2019124/original/c3cbdc4f-faf5-4966-b1d7-9ebe6a39283d.jpeg",4387358,"https://www.airbnb.com/users/show/4387358","Mo & Angelika",2012-12-12,"within a day",TRUE,"https://a0.muscache.com/im/users/4387358/profile_pic/1386012512/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4387358/profile_pic/1386012512/original.jpg?aki_policy=profile_x_medium",3,6,TRUE,TRUE,"Escher Wyss",47.38797,8.5122,"Entire rental unit","Entire home/apt",3,"1 bath",2,14,1125,14,14,1125,1125,14,1125,TRUE,0,0,0,0,2023-12-28,23,3,0,2014-01-01,2023-08-26,4.83,4.96,5,4.91,4.91,4.77,4.61,FALSE,3,3,0,0,0.19,100,78,202,67.3333333333333
2021797,"https://www.airbnb.com/rooms/2021797",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.54 · 1 bedroom · 2 beds · 1.5 shared baths","https://a0.muscache.com/pictures/27747916/a3f26dde_original.jpg",10379615,"https://www.airbnb.com/users/show/10379615","Josh",2013-12-02,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10379615/profile_pic/1386026074/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10379615/profile_pic/1386026074/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Alt-Wiedikon",47.36249,8.52253,"Private room in rental unit","Private room",1,"1.5 shared baths",2,28,180,30,30,180,180,30,180,TRUE,29,59,89,179,2023-12-27,138,2,0,2013-12-16,2023-07-01,4.54,4.68,4.21,4.79,4.85,4.56,4.5,FALSE,2,0,2,0,1.13,80,64,65,65
2045519,"https://www.airbnb.com/rooms/2045519",20231227173841,2023-12-27,"city scrape","Townhouse in Zürich · ★4.66 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-2045519/original/605572cc-4bc3-4d2e-b296-9088d53a6fa1.jpeg",10487269,"https://www.airbnb.com/users/show/10487269","Christine",2013-12-07,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Hottingen",47.36644,8.56301,"Private room in townhouse","Private room",2,"1 shared bath",1,5,1125,5,5,1125,1125,5,1125,TRUE,0,0,0,86,2023-12-27,91,0,0,2014-06-02,2022-08-31,4.66,4.74,4.69,4.98,4.97,4.9,4.62,FALSE,4,0,4,0,0.78,90,77,54,54
2049847,"https://www.airbnb.com/rooms/2049847",20231227173841,2023-12-27,"city scrape","Townhouse in Zürich · ★4.65 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-2049847/original/8a9249fc-0fc8-4862-b878-8cfd6f03dab9.jpeg",10487269,"https://www.airbnb.com/users/show/10487269","Christine",2013-12-07,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Hottingen",47.36644,8.56301,"Private room in townhouse","Private room",1,"1 shared bath",1,30,730,30,30,730,730,30,730,TRUE,0,0,0,161,2023-12-27,105,10,0,2014-06-02,2023-09-01,4.65,4.56,4.69,4.83,4.82,4.83,4.56,FALSE,4,0,4,0,0.9,90,77,54,54
2055920,"https://www.airbnb.com/rooms/2055920",20231227173841,2023-12-28,"city scrape","Loft in Zurich · ★4.93 · 3 bedrooms · 3 beds · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-2055920/original/ef840fac-6c63-44e0-919c-4eecacdb58b7.jpeg",4387358,"https://www.airbnb.com/users/show/4387358","Mo & Angelika",2012-12-12,"within a day",TRUE,"https://a0.muscache.com/im/users/4387358/profile_pic/1386012512/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4387358/profile_pic/1386012512/original.jpg?aki_policy=profile_x_medium",3,6,TRUE,TRUE,"Gewerbeschule",47.38153,8.5288,"Entire loft","Entire home/apt",6,"2 baths",3,7,1125,7,7,1125,1125,7,1125,TRUE,29,59,89,364,2023-12-28,14,1,0,2014-06-07,2023-10-12,4.93,4.93,4.93,5,5,4.64,4.86,FALSE,3,3,0,0,0.12,100,78,400,66.6666666666667
2073042,"https://www.airbnb.com/rooms/2073042",20231227173841,2023-12-27,"city scrape","Townhouse in Zurich · ★4.70 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-2073042/original/d8032863-f263-4d7a-8878-bab68ab3fcc0.jpeg",10487269,"https://www.airbnb.com/users/show/10487269","Christine",2013-12-07,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Hottingen",47.36672,8.56401,"Private room in townhouse","Private room",2,"1 shared bath",1,90,730,1,90,730,730,78.5,730,TRUE,13,35,65,71,2023-12-27,57,10,1,2014-01-11,2023-11-30,4.7,4.73,4.7,4.86,4.86,4.89,4.69,FALSE,4,0,4,0,0.47,90,77,54,54
2082084,"https://www.airbnb.com/rooms/2082084",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.74 · 1 bedroom · 2 beds · 1.5 shared baths","https://a0.muscache.com/pictures/53201859/7c28ea07_original.jpg",10379615,"https://www.airbnb.com/users/show/10379615","Josh",2013-12-02,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10379615/profile_pic/1386026074/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10379615/profile_pic/1386026074/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Alt-Wiedikon",47.36431,8.52174,"Private room in rental unit","Private room",1,"1.5 shared baths",2,28,180,3,3,180,180,3,180,TRUE,29,59,89,180,2023-12-27,126,2,1,2014-02-14,2023-11-27,4.74,4.8,4.39,4.85,4.89,4.75,4.68,FALSE,2,0,2,0,1.05,80,64,60,60
2470664,"https://www.airbnb.com/rooms/2470664",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.61 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/32728163/d34e1f8f_original.jpg",10651736,"https://www.airbnb.com/users/show/10651736","Alberto",2013-12-16,"within an hour",TRUE,"https://a0.muscache.com/im/users/10651736/profile_pic/1387205519/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10651736/profile_pic/1387205519/original.jpg?aki_policy=profile_x_medium",3,5,TRUE,TRUE,"Rathaus",47.37452,8.54549,"Entire rental unit","Entire home/apt",2,"1 bath",1,20,1125,20,20,1125,1125,20,1125,TRUE,1,1,1,180,2023-12-27,51,7,0,2014-03-29,2023-11-25,4.61,4.69,4.71,4.86,4.96,4.86,4.45,FALSE,3,3,0,0,0.43,100,98,100,50
2668952,"https://www.airbnb.com/rooms/2668952",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.55 · Studio · 2 beds · 1 bath","https://a0.muscache.com/pictures/6ff5da26-5b0b-49e7-a46f-d9d4800223d3.jpg",13570663,"https://www.airbnb.com/users/show/13570663","Christian Robert",2014-03-26,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-13570663/original/c729dcc5-e741-42d8-ab49-a030c3e705c7.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-13570663/original/c729dcc5-e741-42d8-ab49-a030c3e705c7.jpeg?aki_policy=profile_x_medium",36,39,TRUE,TRUE,"Lindenhof",47.37554,8.54207,"Entire rental unit","Entire home/apt",3,"1 bath",2,4,1125,3,4,1125,1125,4,1125,TRUE,17,37,67,332,2023-12-27,407,34,0,2014-08-07,2023-10-17,4.55,4.64,4.53,4.74,4.7,4.96,4.54,TRUE,35,34,1,0,3.56,100,87,136,45.3333333333333
2741309,"https://www.airbnb.com/rooms/2741309",20231227173841,2023-12-28,"city scrape","Home in Zurich · ★4.70 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/48419950/f9f3b47b_original.jpg",14026777,"https://www.airbnb.com/users/show/14026777","Pat",2014-04-08,"within a few hours",FALSE,"https://a0.muscache.com/im/users/14026777/profile_pic/1414090198/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/14026777/profile_pic/1414090198/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Wollishofen",47.33872,8.5359,"Entire home","Entire home/apt",4,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,2023-12-28,24,0,0,2014-08-13,2018-07-30,4.7,4.61,4.79,5,4.88,4.74,4.67,FALSE,1,1,0,0,0.21,67,64,82,20.5
2759581,"https://www.airbnb.com/rooms/2759581",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.73 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/35918549/0a56f212_original.jpg",10651736,"https://www.airbnb.com/users/show/10651736","Alberto",2013-12-16,"within an hour",TRUE,"https://a0.muscache.com/im/users/10651736/profile_pic/1387205519/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10651736/profile_pic/1387205519/original.jpg?aki_policy=profile_x_medium",3,5,TRUE,TRUE,"Rathaus",47.37569,8.54465,"Entire rental unit","Entire home/apt",2,"1 bath",1,20,1125,20,20,1125,1125,20,1125,TRUE,4,4,4,183,2023-12-27,45,8,1,2014-08-01,2023-11-27,4.73,4.78,4.62,4.67,4.91,4.91,4.51,FALSE,3,3,0,0,0.39,100,98,105,52.5
2836559,"https://www.airbnb.com/rooms/2836559",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.90 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/94e32464-d63c-406a-87c8-c62d8de0fe2a.jpg",7014021,"https://www.airbnb.com/users/show/7014021","Jonathan",2013-06-20,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/c515b564-b645-47b9-b5f4-aa039b2500d5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c515b564-b645-47b9-b5f4-aa039b2500d5.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Lindenhof",47.37274,8.54002,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,1125,1,2,1125,1125,2,1125,TRUE,0,0,0,3,2023-12-27,71,2,0,2014-05-19,2023-10-29,4.9,4.77,4.85,4.96,4.99,4.97,4.76,FALSE,1,1,0,0,0.61,100,75,178,89
2869056,"https://www.airbnb.com/rooms/2869056",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★5.0 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/8e589a01-c754-4d8a-87da-aa55f3844c40.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Altstetten",47.38644,8.50317,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,2,2,1125,1.1,1060.7,TRUE,19,24,24,24,2023-12-27,4,1,0,2019-01-07,2023-07-08,5,4.75,4.75,5,5,4.75,4.75,TRUE,104,104,0,0,0.07,100,99,98,24.5
2869081,"https://www.airbnb.com/rooms/2869081",20231227173841,2023-12-27,"city scrape","Rental unit in Zurich · ★4.61 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/5aa3bffe-81ae-4b25-849b-46a2c6b91241.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Altstetten",47.38644,8.50317,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,2,2,1125,1,1083.8,TRUE,13,18,18,18,2023-12-27,18,0,0,2015-03-21,2020-01-06,4.61,4.56,4.89,4.89,4.78,4.33,4.44,TRUE,104,104,0,0,0.17,100,99,97,24.25
2869105,"https://www.airbnb.com/rooms/2869105",20231227173841,2023-12-28,"previous scrape","Rental unit in Zurich · ★4.50 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/b6b3c0ff-b4d8-41e4-8019-581c0c5c75ad.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Altstetten",47.38644,8.50317,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,2023-12-28,14,3,1,2015-09-01,2023-12-17,4.5,4.64,4.64,4.79,4.57,4.36,4.57,TRUE,104,104,0,0,0.14,100,99,91,22.75
2869130,"https://www.airbnb.com/rooms/2869130",20231227173841,2023-12-28,"previous scrape","Rental unit in Zurich · ★4.67 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/a3d734df-bae7-436c-ae04-2c9e2664a779.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Altstetten",47.38644,8.50317,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,2023-12-28,6,0,0,2014-09-13,2019-08-03,4.67,4.67,4.67,4.67,4.67,4.67,4.67,TRUE,104,104,0,0,0.05,100,99,98,24.5
