"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_per_person"
53198401,"https://www.airbnb.com/rooms/53198401",20231227030725,19718,"city scrape","casa particular in Genève · ★4.82 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-53198401/original/05a9b717-6bfb-4284-aea8-142b271c62d0.jpeg",430660822,"https://www.airbnb.com/users/show/430660822","Sonia",18937,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/6574be51-df6f-4010-9d2f-dc5a8cca4ee5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6574be51-df6f-4010-9d2f-dc5a8cca4ee5.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.21084,6.1339,"Private room in casa particular","Private room",2,"1.5 baths",1,1,1125,1,1,1125,1125,1,1125,TRUE,28,58,88,363,19718,94,40,1,18944,19691,4.82,4.92,4.76,4.89,4.93,4.77,4.71,FALSE,1,0,1,0,3.64,100,69,75
53198871,"https://www.airbnb.com/rooms/53198871",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.89 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/26a0cc05-6dbd-443a-b796-27382b839a33.jpg",244104278,"https://www.airbnb.com/users/show/244104278","Meriam",17946,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/a491192a-ee8f-45db-b4f1-2739583bb0d9.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a491192a-ee8f-45db-b4f1-2739583bb0d9.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Commune de Genève",46.19411,6.14138,"Entire rental unit","Entire home/apt",4,"1 bath",2,3,4,2,3,1125,1125,2.9,1125,TRUE,11,26,37,146,19718,18,10,0,18945,19652,4.89,4.94,4.94,4.94,4.94,4.72,4.78,FALSE,1,1,0,0,0.7,100,96,46.25
53215965,"https://www.airbnb.com/rooms/53215965",20231227030725,19718,"city scrape","Rental unit in Carouge · ★4.82 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53215965/original/3f2b547d-f439-4653-aeb3-c00b8645a105.jpeg",1301060,"https://www.airbnb.com/users/show/1301060","Irina",15264,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/475657f7-95d9-4594-aa01-697732ee82f9.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/475657f7-95d9-4594-aa01-697732ee82f9.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Carouge",46.18634,6.13823,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,14,2,2,14,14,2,14,TRUE,28,58,88,363,19718,11,6,0,19225,19647,4.82,4.82,5,5,5,4.82,4.27,FALSE,1,1,0,0,0.67,100,83,75
53225875,"https://www.airbnb.com/rooms/53225875",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.89 · 4 bedrooms · 5 beds · 3 baths","https://a0.muscache.com/pictures/miso/Hosting-53225875/original/bf7f8493-4d81-4dbf-9627-405163a7f310.jpeg",410299355,"https://www.airbnb.com/users/show/410299355","Noreddine",18809,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/246e19d6-6014-4889-9bf4-c51f4bfab49a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/246e19d6-6014-4889-9bf4-c51f4bfab49a.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Commune de Genève",46.19733,6.15698,"Entire rental unit","Entire home/apt",8,"3 baths",5,2,365,2,2,1125,1125,2,1125,TRUE,26,56,78,317,19718,28,18,1,18959,19707,4.89,4.75,4.89,4.96,5,4.89,4.79,TRUE,2,2,0,0,1.11,100,100,100.375
53226751,"https://www.airbnb.com/rooms/53226751",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.86 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/bf29cfca-1330-4d25-a4df-047d7f79863b.jpg",16534831,"https://www.airbnb.com/users/show/16534831","Karim",16229,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/9e53c348-647e-4afb-90b3-ce7e8733aa3e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9e53c348-647e-4afb-90b3-ce7e8733aa3e.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.21499,6.1293,"Entire rental unit","Entire home/apt",5,"1 bath",3,2,365,2,2,365,365,2,365,TRUE,7,15,25,66,19718,28,10,0,18966,19527,4.86,4.86,4.82,4.89,4.96,4.79,4.61,FALSE,1,1,0,0,1.12,100,71,33
53276367,"https://www.airbnb.com/rooms/53276367",20231227030725,19718,"city scrape","Rental unit in Carouge · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53276367/original/39fb848d-8a8c-4c73-b852-612fc3600e2a.jpeg",1340881,"https://www.airbnb.com/users/show/1340881","Matthias",15274,"within a few hours",FALSE,"https://a0.muscache.com/im/users/1340881/profile_pic/1376222993/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/1340881/profile_pic/1376222993/original.jpg?aki_policy=profile_x_medium",1,3,TRUE,TRUE,"Carouge",46.18598,6.13837,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,20,3,3,20,20,3,20,TRUE,5,14,19,19,19718,3,2,2,18990,19709,5,5,5,4.67,4.67,5,5,FALSE,1,1,0,0,0.12,100,71,52.5
53309988,"https://www.airbnb.com/rooms/53309988",20231227030725,19718,"city scrape","Rental unit in Genève · ★5.0 · 2 bedrooms · 1 bed · 1.5 shared baths","https://a0.muscache.com/pictures/cdda3065-4433-4fed-a59e-bdd4ff3933f9.jpg",431550967,"https://www.airbnb.com/users/show/431550967","Antonio",18943,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/3e94f845-3550-4f66-9fa0-6a6aacad5c2e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3e94f845-3550-4f66-9fa0-6a6aacad5c2e.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.20416,6.15678,"Private room in rental unit","Private room",2,"1.5 shared baths",1,3,31,4,4,1125,1125,4,1125,TRUE,11,30,60,150,19718,10,4,0,18949,19642,5,4.8,4.9,5,5,5,4.9,FALSE,1,0,1,0,0.39,100,44,73
53359598,"https://www.airbnb.com/rooms/53359598",20231227030725,19718,"previous scrape","Rental unit in Versoix · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53359598/original/718fd39f-f40d-4165-bc4c-3cbd47a2f5b0.jpeg",25812226,"https://www.airbnb.com/users/show/25812226","Vagram",16443,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/8402d739-4c2a-42d4-ae9c-6721e17d3c25.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8402d739-4c2a-42d4-ae9c-6721e17d3c25.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Versoix",46.28491,6.164,"Entire rental unit","Entire home/apt",1,"1 bath",1,30,100,30,30,100,100,30,100,TRUE,23,23,23,23,19718,3,1,0,18995,19569,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.12,100,25,55
53360005,"https://www.airbnb.com/rooms/53360005",20231227030725,19718,"city scrape","Rental unit in Genève · ★5.0 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/b8df1d96-965b-40e7-a662-43da4ecab25d.jpg",1919917,"https://www.airbnb.com/users/show/1919917","Pascale Vanessa",15413,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/0dd025ef-edba-4ecb-8f77-d481ec8e2d0c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/0dd025ef-edba-4ecb-8f77-d481ec8e2d0c.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Commune de Genève",46.21455,6.14943,"Entire rental unit","Entire home/apt",2,"1 bath",1,7,45,5,7,1125,1125,7,1125,TRUE,19,48,64,64,19718,6,3,0,19203,19526,5,5,4.83,4.83,5,4.83,4.67,FALSE,1,1,0,0,0.35,100,100,64.5
53455426,"https://www.airbnb.com/rooms/53455426",20231227030725,19718,"previous scrape","Rental unit in Thônex · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/9a01e828-8a1e-4f0f-8cda-6d785276a384.jpg",200358699,"https://www.airbnb.com/users/show/200358699","Robson",17718,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/94bd0277-5bee-441f-a221-e3f53d3ce842.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/94bd0277-5bee-441f-a221-e3f53d3ce842.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Thônex",46.19369,6.20213,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,365,3,3,365,365,3,365,TRUE,29,59,89,89,19718,15,1,0,18987,19373,5,5,5,4.8,4.87,4.8,4.93,FALSE,1,1,0,0,0.61,25,0,48
53455734,"https://www.airbnb.com/rooms/53455734",20231227030725,19718,"previous scrape","Rental unit in Genève · 1 bedroom · 2 beds · 2 baths","https://a0.muscache.com/pictures/1cd6456b-b5ac-49c5-bd83-93e7f8e1e9e8.jpg",101941952,"https://www.airbnb.com/users/show/101941952","Andreas",17105,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/1334db33-f271-4075-9766-592122105c56.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1334db33-f271-4075-9766-592122105c56.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Commune de Genève",46.21441,6.13526,"Entire rental unit","Entire home/apt",3,"2 baths",2,3,29,3,3,1125,1125,3,1125,TRUE,0,0,0,0,19718,2,0,0,18979,19108,5,5,5,5,5,5,5,TRUE,2,2,0,0,0.08,100,100,30
53461670,"https://www.airbnb.com/rooms/53461670",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.90 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/99ac38d5-2d94-4b1b-b694-801704d9890a.jpg",24095027,"https://www.airbnb.com/users/show/24095027","Lingxiao",16398,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/f7b9bdce-4282-4360-b459-9b7d80c89853.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f7b9bdce-4282-4360-b459-9b7d80c89853.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Commune de Genève",46.21171,6.14541,"Entire rental unit","Entire home/apt",2,"1 bath",1,30,365,30,30,365,365,30,365,TRUE,28,58,88,88,19718,10,7,0,19088,19569,4.9,5,5,5,5,4.9,4.6,FALSE,1,1,0,0,0.48,100,86,64.5
53468229,"https://www.airbnb.com/rooms/53468229",20231227030725,19718,"city scrape","Rental unit in Genève · ★3.50 · 2 bedrooms · 4 beds · 2 baths","https://a0.muscache.com/pictures/a84d920a-248a-4adc-8a1e-fafabe3b6b7c.jpg",432746132,"https://www.airbnb.com/users/show/432746132","Muaka",18951,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/683a6031-86c8-4ec0-a665-f3e9ffee0b97.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/683a6031-86c8-4ec0-a665-f3e9ffee0b97.jpg?aki_policy=profile_x_medium",4,4,TRUE,TRUE,"Commune de Genève",46.21744,6.13127,"Private room in rental unit","Private room",5,"2 baths",4,1,365,1,1,365,365,1,365,TRUE,29,58,86,355,19718,8,4,0,18962,19453,3.5,3.38,3.63,3.75,3.38,3.88,3,FALSE,3,0,3,0,0.32,80,41,120
53468416,"https://www.airbnb.com/rooms/53468416",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.75 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/11db840a-b9b1-46ce-b6f9-a492133cd627.jpg",432746132,"https://www.airbnb.com/users/show/432746132","Muaka",18951,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/683a6031-86c8-4ec0-a665-f3e9ffee0b97.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/683a6031-86c8-4ec0-a665-f3e9ffee0b97.jpg?aki_policy=profile_x_medium",4,4,TRUE,TRUE,"Commune de Genève",46.21554,6.13175,"Private room in rental unit","Private room",2,"1 private bath",1,1,365,1,1,365,365,1,365,TRUE,29,59,89,364,19718,12,4,0,18979,19600,4.75,4.67,4.58,4.75,4.5,5,4.75,FALSE,3,0,3,0,0.49,80,41,68
53468519,"https://www.airbnb.com/rooms/53468519",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.33 · 1 bedroom · 3 beds · 1 shared bath","https://a0.muscache.com/pictures/920d7a3b-625f-4224-86fb-4a036d7d83cb.jpg",432746132,"https://www.airbnb.com/users/show/432746132","Muaka",18951,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/683a6031-86c8-4ec0-a665-f3e9ffee0b97.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/683a6031-86c8-4ec0-a665-f3e9ffee0b97.jpg?aki_policy=profile_x_medium",4,4,TRUE,TRUE,"Commune de Genève",46.21696,6.13317,"Private room in rental unit","Private room",3,"1 shared bath",3,1,365,1,1,365,365,1,365,TRUE,19,49,79,354,19718,21,9,1,18965,19700,4.33,4.33,4.43,3.95,4.19,4.43,4.29,FALSE,3,0,3,0,0.84,80,41,53
53486702,"https://www.airbnb.com/rooms/53486702",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.84 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53486702/original/95ed7da0-d010-497a-ad5f-22bb7f6c0a35.jpeg",143285708,"https://www.airbnb.com/users/show/143285708","Gem",17377,"within a day",FALSE,"https://a0.muscache.com/defaults/user_pic-50x50.png?v=3","https://a0.muscache.com/defaults/user_pic-225x225.png?v=3",1,1,FALSE,TRUE,"Commune de Genève",46.20084,6.16025,"Entire rental unit","Entire home/apt",3,"1 bath",2,3,365,1,3,365,365,3,365,TRUE,21,51,77,345,19718,45,11,1,18959,19691,4.84,4.93,4.91,4.67,4.38,4.91,4.71,FALSE,1,1,0,0,1.78,60,30,60
53596620,"https://www.airbnb.com/rooms/53596620",20231227030725,19718,"city scrape","Bed and breakfast in Laconnex · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/fca93bbf-6bfd-4ee2-b1ef-b01d47cad9e1.jpg",324799084,"https://www.airbnb.com/users/show/324799084","Marga",18267,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-324799084/original/4593d4e5-ee2e-42a0-a438-0a4a1ca83e33.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-324799084/original/4593d4e5-ee2e-42a0-a438-0a4a1ca83e33.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Laconnex",46.1552403633478,6.03634424507618,"Private room in bed and breakfast","Private room",2,"1 shared bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,29,59,89,89,19718,3,3,0,19608,19687,5,5,5,5,5,5,4.67,FALSE,1,0,1,0,0.81,100,100,87
53599203,"https://www.airbnb.com/rooms/53599203",20231227030725,19718,"city scrape","Bed and breakfast in Meyrin · ★4.88 · 1 bedroom · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-53599203/original/cfe3c542-a855-4930-b27e-43b2a853df1f.jpeg",433785292,"https://www.airbnb.com/users/show/433785292","Marie-José",18959,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/c817185a-cded-495b-9b42-f6582c4f5769.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c817185a-cded-495b-9b42-f6582c4f5769.jpg?aki_policy=profile_x_medium",4,4,TRUE,TRUE,"Grand-Saconnex",46.23204,6.1144,"Private room in bed and breakfast","Private room",2,"1.5 baths",2,1,365,1,1,365,365,1,365,TRUE,29,56,80,155,19718,67,19,1,18973,19697,4.88,4.87,4.91,4.88,4.91,4.91,4.66,TRUE,4,0,4,0,2.69,100,100,115
53615888,"https://www.airbnb.com/rooms/53615888",20231227030725,19718,"city scrape","Rental unit in Genève · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53615888/original/e6e5dba9-ad0c-4881-ad58-f660685107a4.jpeg",434188350,"https://www.airbnb.com/users/show/434188350","Ahmed",18962,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-434188350/original/2a9d1c65-8fff-48fd-9767-7d0db8469070.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-434188350/original/2a9d1c65-8fff-48fd-9767-7d0db8469070.jpeg?aki_policy=profile_x_medium",3,6,TRUE,TRUE,"Commune de Genève",46.2190603352148,6.14251557282325,"Entire rental unit","Entire home/apt",4,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,25,55,85,360,19718,2,2,0,19584,19595,1.5,1.5,1,4,1.5,4,1.5,TRUE,2,2,0,0,0.44,67,100,34.75
53637739,"https://www.airbnb.com/rooms/53637739",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.66 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53637739/original/c943e1b4-568c-4027-b1b8-0ba6ada5bcb5.jpeg",32104668,"https://www.airbnb.com/users/show/32104668","Marta",16553,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/3c8e73ef-6c62-4870-a07d-fb31bcbc17d8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3c8e73ef-6c62-4870-a07d-fb31bcbc17d8.jpg?aki_policy=profile_x_medium",2,7,TRUE,TRUE,"Commune de Genève",46.2136,6.14837,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,365,2,2,365,365,2,365,TRUE,19,37,62,62,19718,53,53,4,19393,19703,4.66,4.7,4.66,4.83,4.4,4.66,4.49,FALSE,2,2,0,0,4.88,82,82,52.5
53639717,"https://www.airbnb.com/rooms/53639717",20231227030725,19718,"previous scrape","Condo in Genève · 2 bedrooms · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/689b6eb2-e8c8-4e17-a353-ef5bb21106c8.jpg",46699259,"https://www.airbnb.com/users/show/46699259","Marianna",16724,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/c811f7ea-0294-4ec9-b9c5-d3e5917bb15e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c811f7ea-0294-4ec9-b9c5-d3e5917bb15e.jpg?aki_policy=profile_x_medium",1,9,TRUE,TRUE,"Commune de Genève",46.20669,6.13663,"Entire condo","Entire home/apt",3,"1.5 baths",2,1,60,1,1,60,60,1,60,TRUE,0,0,0,0,19718,1,1,0,19665,19665,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.56,86,100,32.6666666666667
53701165,"https://www.airbnb.com/rooms/53701165",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.48 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/781c87bb-ae4b-43ba-a7a4-2d4f35ed5baf.jpg",356752146,"https://www.airbnb.com/users/show/356752146","Lucas",18459,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-356752146/original/86ddafd4-bae0-474a-8c27-25d8ceb3278f.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-356752146/original/86ddafd4-bae0-474a-8c27-25d8ceb3278f.jpeg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Commune de Genève",46.20632,6.16317,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,16,28,50,95,19718,92,0,0,18976,19296,4.48,4.76,4.61,4.81,4.8,4.86,4.49,FALSE,2,2,0,0,3.71,100,94,46.5
53712007,"https://www.airbnb.com/rooms/53712007",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.77 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/10a388e5-649b-4e05-9bfa-cb00352713aa.jpg",46143912,"https://www.airbnb.com/users/show/46143912","Philippe",16717,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/9b420497-d359-4c30-a041-32b0e697aba7.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9b420497-d359-4c30-a041-32b0e697aba7.jpg?aki_policy=profile_x_medium",56,67,TRUE,TRUE,"Commune de Genève",46.21052,6.14668,"Entire rental unit","Entire home/apt",4,"1 bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,19718,52,28,2,18994,19695,4.77,4.81,4.74,4.94,4.79,4.74,4.6,FALSE,36,34,2,0,2.15,100,76,32.25
53764986,"https://www.airbnb.com/rooms/53764986",20231227030725,19718,"city scrape","casa particular in Carouge · ★4.67 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53764986/original/8f8d7916-8232-459c-a469-cbb57d347efb.jpeg",53399204,"https://www.airbnb.com/users/show/53399204","Dominique",16805,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/b9988c72-c20e-4c9a-b5f8-2a520fb1e7b5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/b9988c72-c20e-4c9a-b5f8-2a520fb1e7b5.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Carouge",46.18382,6.14218,"Casa particular","Entire home/apt",4,"1 bath",3,4,28,4,4,28,28,4,28,TRUE,0,24,29,114,19718,12,10,1,19246,19689,4.67,4.42,4.5,4.83,4.5,4.75,4.5,TRUE,2,2,0,0,0.76,50,96,44.5
53808267,"https://www.airbnb.com/rooms/53808267",20231227030725,19718,"city scrape","Condo in Genève · ★4.57 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/03e0fe79-f982-4bc6-9f97-b632cbbe7afd.jpg",5185778,"https://www.airbnb.com/users/show/5185778","Jyoti",15758,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/e5450fa5-5dfb-4183-b19b-2dcea5af71a2.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e5450fa5-5dfb-4183-b19b-2dcea5af71a2.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.1979,6.13856,"Entire condo","Entire home/apt",2,"1 bath",1,2,1125,1,2,1125,1125,1.1,1125,TRUE,28,58,88,88,19718,7,1,0,19020,19444,4.57,4.57,4.86,4.57,4.57,4.71,4.43,FALSE,1,1,0,0,0.3,100,33,100
53854969,"https://www.airbnb.com/rooms/53854969",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.75 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/6ca1a65a-0525-4705-860d-ddc917ebc6e1.jpg",24577777,"https://www.airbnb.com/users/show/24577777","Nikhil",16411,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/78b242c4-4b21-4c1a-8acf-501ce4d70200.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/78b242c4-4b21-4c1a-8acf-501ce4d70200.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Commune de Genève",46.20788,6.14291,"Entire rental unit","Entire home/apt",5,"1 bath",3,2,1125,2,2,1125,1125,2,1125,TRUE,20,20,20,20,19718,12,10,3,18994,19708,4.75,4.67,4.75,4.92,4.83,5,4.58,FALSE,1,1,0,0,0.5,100,100,23
53934289,"https://www.airbnb.com/rooms/53934289",20231227030725,19718,"city scrape","Serviced apartment in Vernier · ★4.92 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-53934289/original/e5adbb58-55fa-4d49-9bed-7080a48730dd.jpeg",435158148,"https://www.airbnb.com/users/show/435158148","Appart'City Collection",18969,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/0020972f-b513-498a-aa6d-fc119ab0a0c3.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/0020972f-b513-498a-aa6d-fc119ab0a0c3.jpg?aki_policy=profile_x_medium",2,15,TRUE,TRUE,"Vernier",46.213772,6.079366,"Entire serviced apartment","Entire home/apt",2,"1 bath",1,1,365,1,3,27,27,1.1,27,TRUE,4,4,4,4,19718,65,39,0,18993,19679,4.92,4.89,4.88,4.94,4.89,4.02,4.74,TRUE,1,1,0,0,2.69,100,99,69
53938219,"https://www.airbnb.com/rooms/53938219",20231227030725,19718,"city scrape","casa particular in Genève · ★4.87 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/0dc5785a-4163-46d7-b052-63758c626237.jpg",225762429,"https://www.airbnb.com/users/show/225762429","Amanda",17849,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/1dcb6261-c35b-4c33-901e-fdb09ac3242f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1dcb6261-c35b-4c33-901e-fdb09ac3242f.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Commune de Genève",46.2129,6.1474,"Private room in casa particular","Private room",1,"1 shared bath",1,10,730,10,10,730,730,10,730,TRUE,2,17,37,77,19718,15,5,0,19211,19683,4.87,4.93,4.87,5,4.73,5,4.73,FALSE,1,0,1,0,0.89,90,54,49
