"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_in_usd"
593818350900789888,"https://www.airbnb.com/rooms/593818350900789862",20231227173841,19719,"city scrape","Condo in Zürich · ★4.95 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-593818350900789862/original/aed245f5-8c83-4cc4-92c9-2c5a06329bf7.jpeg",4695440,"https://www.airbnb.com/users/show/4695440","Dominik",15719,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/a21dcdf7-0e1a-4186-a09d-753749dea6d7.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a21dcdf7-0e1a-4186-a09d-753749dea6d7.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Kreis 11",47.40757,8.55406,"Entire condo","Entire home/apt",4,"1 bath",2,3,30,3,3,30,30,3,30,TRUE,19,43,73,227,19719,19,17,1,19301,19701,4.95,5,5,4.95,5,4.63,4.74,FALSE,1,1,0,0,1.36,100,97,175
595464579612245120,"https://www.airbnb.com/rooms/595464579612245095",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.64 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-595464579612245095/original/b1267531-7538-42d1-901d-306f21b4049f.jpeg",1229459,"https://www.airbnb.com/users/show/1229459","Swissstay",15247,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_x_medium",81,135,TRUE,TRUE,"Kreis 8",47.36069,8.55978,"Entire rental unit","Entire home/apt",3,"1 bath",2,2,90,1,3,90,90,2.9,90,TRUE,10,30,57,238,19718,80,36,2,19096,19703,4.64,4.81,4.68,4.73,4.76,4.74,4.54,FALSE,55,55,0,0,3.85,99,99,146
596120655858111872,"https://www.airbnb.com/rooms/596120655858111910",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.95 · Studio · 2 beds · 1 shared bath","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTk2MTIwNjU1ODU4MTExOTEw/original/060583c5-6712-4e19-adcd-d12501ba3393.jpeg",452356390,"https://www.airbnb.com/users/show/452356390","Yve",19084,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-452356390/original/d2abe8f8-eec5-450f-87cd-c4c6182b79c5.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-452356390/original/d2abe8f8-eec5-450f-87cd-c4c6182b79c5.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 8",47.35483,8.55537,"Private room in rental unit","Private room",1,"1 shared bath",2,1,1125,1,1,1125,1125,1,1125,TRUE,14,44,74,164,19718,42,21,0,19093,19662,4.95,4.98,4.98,4.95,5,4.98,4.83,FALSE,1,0,1,0,2.01,100,100,90
598510790872486016,"https://www.airbnb.com/rooms/598510790872486016",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-598510790872486016/original/e07b57fd-32d6-4769-8458-4afec8c647a6.jpeg",1348435,"https://www.airbnb.com/users/show/1348435","Rafael",15276,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/555fd628-a8a9-4c86-8364-12c60cd9f118.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/555fd628-a8a9-4c86-8364-12c60cd9f118.jpg?aki_policy=profile_x_medium",7,7,TRUE,TRUE,"Kreis 7",47.37082,8.55322,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,365,2,3,365,365,2,365,TRUE,27,51,81,356,19718,5,5,1,19387,19690,4.8,4.8,4.6,5,5,4.6,4.6,FALSE,7,7,0,0,0.45,100,70,131
599045269410451328,"https://www.airbnb.com/rooms/599045269410451379",20231227173841,19718,"city scrape","Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths","https://a0.muscache.com/pictures/prohost-api/Hosting-599045269410451379/original/1a63b61c-ae99-4b2d-be53-434f714e0f82.jpeg",434204093,"https://www.airbnb.com/users/show/434204093","Blueground",18962,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/882cb80f-be53-4667-8185-cf0e6bd3ca29.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/882cb80f-be53-4667-8185-cf0e6bd3ca29.jpg?aki_policy=profile_x_medium",119,124,TRUE,TRUE,"Kreis 2",47.3394204,8.5182882,"Entire rental unit","Entire home/apt",4,"2 baths",2,30,1125,30,365,1125,1125,354.1,1125,TRUE,0,0,0,252,19718,1,0,0,19265,19265,4,5,5,5,5,4,4,FALSE,105,105,0,0,0.07,100,98,215
599609062368738048,"https://www.airbnb.com/rooms/599609062368738052",20231227173841,19719,"previous scrape","Boutique hotel in Zürich · ★4.85 · 1 bedroom · 3 beds · 1 private bath","https://a0.muscache.com/pictures/837722e1-4cb8-4815-93ec-2f49054ca574.jpg",249607672,"https://www.airbnb.com/users/show/249607672","Swiss Night",17973,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/cdb0ffc0-9d20-431c-8cb1-bb27abdb09c1.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/cdb0ffc0-9d20-431c-8cb1-bb27abdb09c1.jpg?aki_policy=profile_x_medium",2,2,TRUE,FALSE,"Kreis 7",47.36967,8.55171,"Room in boutique hotel","Private room",3,"1 private bath",3,1,365,1,2,731,731,1,731,TRUE,24,54,84,357,19719,27,17,0,19149,19643,4.85,4.89,4.93,4.81,4.89,4.85,4.81,TRUE,2,0,1,0,1.42,100,100,676
599698818929877376,"https://www.airbnb.com/rooms/599698818929877376",20231227173841,19719,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/a69d4ba6-5160-45b7-92bc-ad9e234a358e.jpg",37976286,"https://www.airbnb.com/users/show/37976286","Sarah",16625,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/de1dc332-661b-447e-8678-5a46c86ec7c8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/de1dc332-661b-447e-8678-5a46c86ec7c8.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 11",47.40624,8.55303,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,7,365,7,7,365,365,7,365,TRUE,9,24,54,329,19719,1,1,0,19631,19631,5,5,5,5,5,5,5,FALSE,2,1,1,0,0.34,100,50,120
599974705648567936,"https://www.airbnb.com/rooms/599974705648567963",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.82 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-599974705648567963/original/611d6f26-0155-41dd-b270-ad7fbbe10d04.jpeg",371008290,"https://www.airbnb.com/users/show/371008290","Sonia",18542,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/67bfc9ec-498e-4c30-a6f7-cfc238c71d02.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/67bfc9ec-498e-4c30-a6f7-cfc238c71d02.jpg?aki_policy=profile_x_medium",7,9,TRUE,TRUE,"Kreis 4",47.380001,8.507076,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,120,1,1,1125,1125,1,1125,TRUE,2,22,42,78,19718,151,84,3,19108,19711,4.82,4.87,4.94,4.89,4.92,4.6,4.74,FALSE,7,7,0,0,7.41,100,98,85
601820637000876800,"https://www.airbnb.com/rooms/601820637000876851",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-601820637000876851/original/2b141c24-20b7-4b9d-a82e-511b7d8c5cb1.jpeg",453567330,"https://www.airbnb.com/users/show/453567330","Waheed",19092,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/a3249540-69c5-4429-b792-13e5af750026.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a3249540-69c5-4429-b792-13e5af750026.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 11",47.42748,8.54903,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,1125,2,3,1125,1125,2,1125,TRUE,0,0,0,0,19719,36,19,0,19100,19596,4.89,4.92,4.89,5,4.97,4.73,4.86,TRUE,1,1,0,0,1.74,100,100,135
602777194891984896,"https://www.airbnb.com/rooms/602777194891984917",20231227173841,19718,"city scrape","Bed and breakfast in Zürich · ★4.42 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-602777194891984917/original/81027df3-7df5-4fbd-8f12-69fe2df8618e.jpeg",443850095,"https://www.airbnb.com/users/show/443850095","Pearl",19029,"within an hour",FALSE,"https://a0.muscache.com/defaults/user_pic-50x50.png?v=3","https://a0.muscache.com/defaults/user_pic-225x225.png?v=3",1,2,FALSE,TRUE,"Kreis 2",47.35562,8.52942,"Private room in bed and breakfast","Private room",1,"1 shared bath",1,1,365,1,1,1125,1125,1,1125,TRUE,30,60,90,365,19718,24,7,1,19116,19704,4.42,4.42,4.21,4.46,4.67,4.79,4.42,FALSE,1,0,1,0,1.19,100,100,150
603312145820785536,"https://www.airbnb.com/rooms/603312145820785542",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.98 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-603312145820785542/original/7a2846fe-efbe-41a2-9fd4-413a3700ad10.jpeg",12083224,"https://www.airbnb.com/users/show/12083224","Janine",16110,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/194c8658-1cc7-448c-b0b3-5d07e7b4e5ff.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/194c8658-1cc7-448c-b0b3-5d07e7b4e5ff.jpg?aki_policy=profile_x_medium",1,7,TRUE,TRUE,"Kreis 9",47.36991,8.49332,"Private room in rental unit","Private room",1,"1 shared bath",1,1,60,1,1,60,60,1,60,TRUE,23,50,80,351,19718,42,30,1,19132,19707,4.98,4.98,4.95,4.93,4.98,4.88,4.88,FALSE,1,0,1,0,2.15,70,56,65
603366244501423488,"https://www.airbnb.com/rooms/603366244501423524",20231227173841,19719,"city scrape","Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-603366244501423524/original/692cb97b-7cf6-4a0c-93cf-475ea6134799.jpeg",434204093,"https://www.airbnb.com/users/show/434204093","Blueground",18962,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/882cb80f-be53-4667-8185-cf0e6bd3ca29.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/882cb80f-be53-4667-8185-cf0e6bd3ca29.jpg?aki_policy=profile_x_medium",119,124,TRUE,TRUE,"Kreis 8",47.3615148,8.5601555,"Entire rental unit","Entire home/apt",4,"1 bath",2,30,1125,31,365,1125,1125,352.6,1125,TRUE,0,0,0,147,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,105,105,0,0,NA,100,98,185
604057800222565760,"https://www.airbnb.com/rooms/604057800222565769",20231227173841,19718,"city scrape","Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-604057800222565769/original/9089c8c7-f1f7-4242-985c-b586745c41fe.jpeg",434204093,"https://www.airbnb.com/users/show/434204093","Blueground",18962,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/882cb80f-be53-4667-8185-cf0e6bd3ca29.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/882cb80f-be53-4667-8185-cf0e6bd3ca29.jpg?aki_policy=profile_x_medium",119,124,TRUE,TRUE,"Kreis 9",47.3853177,8.4938127,"Entire rental unit","Entire home/apt",4,"1 bath",2,30,1125,30,366,1125,1125,354.1,1125,TRUE,0,14,44,319,19718,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,105,105,0,0,NA,100,98,161
604791667764708736,"https://www.airbnb.com/rooms/604791667764708746",20231227173841,19719,"city scrape","Condo in Zürich · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-604791667764708746/original/dfa9870f-64e5-4fce-9bee-e2216d560ab9.jpeg",327997,"https://www.airbnb.com/users/show/327997","Elisaveta Maria",14970,"a few days or more",FALSE,"https://a0.muscache.com/im/users/327997/profile_pic/1395170324/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/327997/profile_pic/1395170324/original.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Kreis 12",47.40673,8.56936,"Entire condo","Entire home/apt",2,"1 bath",1,2,365,2,2,365,365,2,365,TRUE,29,59,89,89,19719,2,0,0,19131,19258,4.5,5,4.5,5,5,5,4.5,FALSE,1,1,0,0,0.1,0,14,90
605348026859680384,"https://www.airbnb.com/rooms/605348026859680346",20231227173841,19719,"city scrape","Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-605348026859680346/original/6e106288-f282-480f-8bef-180e92062e5d.jpeg",1605276,"https://www.airbnb.com/users/show/1605276","Pauline",15353,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/7139b886-15e7-4d5e-a853-1e3511887425.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/7139b886-15e7-4d5e-a853-1e3511887425.jpg?aki_policy=profile_x_medium",1,5,TRUE,TRUE,"Kreis 3",47.37534,8.51366,"Entire rental unit","Entire home/apt",4,"1 bath",2,5,1125,5,5,1125,1125,5,1125,TRUE,14,39,69,330,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,0,25,140
607028504137988608,"https://www.airbnb.com/rooms/607028504137988638",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.98 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/airflow/Hosting-607028504137988638/original/664e4e97-c86e-46d0-96a3-c7c6a82a0ef8.jpg",273328456,"https://www.airbnb.com/users/show/273328456","Grazyna",18080,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-273328456/original/b486b0b7-da22-4bc5-a9c5-ae2129091aad.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-273328456/original/b486b0b7-da22-4bc5-a9c5-ae2129091aad.jpeg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Kreis 11",47.40939,8.52495,"Private room in rental unit","Private room",1,"1 private bath",1,1,1125,2,2,1125,1125,2,1125,TRUE,18,43,50,50,19718,60,34,3,19110,19710,4.98,4.98,4.98,4.98,5,4.88,4.92,FALSE,2,1,1,0,2.96,100,100,64
607943478838147072,"https://www.airbnb.com/rooms/607943478838147035",20231227173841,19719,"city scrape","Condo in Zürich · ★5.0 · 3 bedrooms · 5 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-607943478838147035/original/86ceb856-f075-4d27-8744-a23d27b82afb.jpeg",4255729,"https://www.airbnb.com/users/show/4255729","Maria Clara",15670,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/User-4255729/original/dfc3ad09-d04f-4ea7-92ed-d4d61d7874ad.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-4255729/original/dfc3ad09-d04f-4ea7-92ed-d4d61d7874ad.jpeg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 6",47.38474,8.54349,"Entire condo","Entire home/apt",6,"1 bath",5,5,1125,5,5,1125,1125,5,1125,TRUE,28,58,88,363,19719,3,2,0,19170,19634,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.16,100,100,357
607996501116383744,"https://www.airbnb.com/rooms/607996501116383707",20231227173841,19719,"previous scrape","Rental unit in Uster · ★4.75 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-607996501116383707/original/e28a08ec-4263-4fb1-8e66-f4821e5e18a0.jpeg",368690113,"https://www.airbnb.com/users/show/368690113","Jasmin",18527,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/cc275aa9-8e27-4502-9d03-2a71b331bb7d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/cc275aa9-8e27-4502-9d03-2a71b331bb7d.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 11",47.4139455,8.520665,"Entire rental unit","Entire home/apt",3,"1 bath",2,7,365,7,7,1125,1125,7,1125,TRUE,5,11,11,11,19719,8,1,0,19117,19476,4.75,5,4.75,5,4.75,4.63,4.75,TRUE,1,1,0,0,0.4,100,100,73
609187746656396928,"https://www.airbnb.com/rooms/609187746656396937",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-609187746656396937/original/789826d3-628c-4fdb-9245-8f3a24384ac2.jpeg",1348435,"https://www.airbnb.com/users/show/1348435","Rafael",15276,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/555fd628-a8a9-4c86-8364-12c60cd9f118.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/555fd628-a8a9-4c86-8364-12c60cd9f118.jpg?aki_policy=profile_x_medium",7,7,TRUE,TRUE,"Kreis 8",47.36297,8.55133,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,365,3,7,365,365,3.1,365,TRUE,12,42,72,316,19718,18,9,1,19111,19701,4.94,4.89,4.83,4.94,5,5,4.78,FALSE,7,7,0,0,0.89,100,70,136
610476869049419648,"https://www.airbnb.com/rooms/610476869049419611",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.86 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/83105567-276f-4bbb-a014-c5a34a15021a.jpg",15038541,"https://www.airbnb.com/users/show/15038541","Cher.",16193,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/5608769c-26ef-480d-88cc-73a750512437.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5608769c-26ef-480d-88cc-73a750512437.jpg?aki_policy=profile_x_medium",16,16,TRUE,TRUE,"Kreis 4",47.37467,8.52076,"Entire rental unit","Entire home/apt",5,"1 bath",3,1,365,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19719,124,52,6,19127,19711,4.86,4.89,4.95,4.78,4.86,4.86,4.74,FALSE,16,16,0,0,6.27,100,98,196
611362528720663680,"https://www.airbnb.com/rooms/611362528720663631",20231227173841,19718,"city scrape","Condo in Zürich · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-611362528720663631/original/cc3b5507-9210-469f-8680-a7e48b6356fc.jpeg",467512,"https://www.airbnb.com/users/show/467512","Daniel",15061,NA,FALSE,"https://a0.muscache.com/im/users/467512/profile_pic/1397284693/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/467512/profile_pic/1397284693/original.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Kreis 7",47.36,8.58082,"Entire condo","Entire home/apt",4,"1 bath",2,5,30,5,5,30,30,5,30,TRUE,23,53,83,83,19718,1,0,0,19189,19189,5,5,5,5,5,5,4,FALSE,1,1,0,0,0.06,NA,0,220
611493467746031744,"https://www.airbnb.com/rooms/611493467746031797",20231227173841,19719,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-611493467746031797/original/7e575a14-6680-4c93-88ee-7f34821d99a4.jpeg",34251012,"https://www.airbnb.com/users/show/34251012","Mark",16581,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/86dd1bf3-e14f-4ff0-b826-3afe98731498.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/86dd1bf3-e14f-4ff0-b826-3afe98731498.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 4",47.373943,8.531517,"Entire rental unit","Entire home/apt",2,"1 bath",1,14,365,14,14,365,365,14,365,TRUE,26,56,86,361,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA,100,0,130
611985594265099008,"https://www.airbnb.com/rooms/611985594265099039",20231227173841,19718,"city scrape","Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/0748a6c4-9db6-4724-82de-8da2c2f3fd6f.jpg",22513551,"https://www.airbnb.com/users/show/22513551","Luca",16357,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/87de6ce8-f675-4d64-9b0a-494e090f620f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/87de6ce8-f675-4d64-9b0a-494e090f620f.jpg?aki_policy=profile_x_medium",79,87,TRUE,TRUE,"Kreis 3",47.35963,8.49896,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,17,19718,3,2,0,19312,19532,5,5,4.67,4.67,5,4.67,4.33,TRUE,35,34,1,0,0.22,98,98,184
612001841916872448,"https://www.airbnb.com/rooms/612001841916872417",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-612001841916872417/original/21d268cb-d5ad-4bec-b407-6414e5ec2b44.jpeg",22513551,"https://www.airbnb.com/users/show/22513551","Luca",16357,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/87de6ce8-f675-4d64-9b0a-494e090f620f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/87de6ce8-f675-4d64-9b0a-494e090f620f.jpg?aki_policy=profile_x_medium",79,87,TRUE,TRUE,"Kreis 3",47.35916,8.4975,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19718,9,2,1,19126,19690,4.89,4.78,4.56,4.89,5,4.67,4.56,TRUE,35,34,1,0,0.46,98,98,184
612242658839153664,"https://www.airbnb.com/rooms/612242658839153724",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/prohost-api/Hosting-612242658839153724/original/91246c32-ddab-49c3-ae44-d65802b47d1d.jpeg",1229459,"https://www.airbnb.com/users/show/1229459","Swissstay",15247,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-1229459/original/33b8f4f9-ae9d-4904-bf57-797c38fd7ccc.jpeg?aki_policy=profile_x_medium",81,135,TRUE,TRUE,"Kreis 7",47.36185,8.56097,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,90,2,3,90,90,2.9,90,TRUE,26,49,79,255,19718,15,3,0,19149,19666,4.67,4.73,4.8,4.87,4.67,4.8,4.67,FALSE,55,55,0,0,0.79,99,99,103
612810100807159936,"https://www.airbnb.com/rooms/612810100807159979",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.93 · 1 bedroom · 2 beds · 1 private bath","https://a0.muscache.com/pictures/miso/Hosting-612810100807159979/original/a6baeac8-10db-4ca5-aee7-b4c69e426cd2.jpeg",89063652,"https://www.airbnb.com/users/show/89063652","Ernst",17023,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/5ff716fb-95c5-47b6-9463-6e38560701c2.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5ff716fb-95c5-47b6-9463-6e38560701c2.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 7",47.363106,8.560724,"Private room in rental unit","Private room",1,"1 private bath",2,2,12,2,3,12,12,2.6,12,TRUE,26,50,76,340,19718,69,37,2,19122,19717,4.93,4.94,4.77,4.93,4.99,4.94,4.87,FALSE,1,0,1,0,3.47,100,100,75
613557962134314624,"https://www.airbnb.com/rooms/613557962134314623",20231227173841,19719,"city scrape","Hotel in Zürich · ★4.74 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/71b33095-4ce4-4e64-9360-1a2a062be5f2.jpg",322266523,"https://www.airbnb.com/users/show/322266523","Krone",18259,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/b0bdb599-a0d8-4318-a60f-86d9cf9bc956.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/b0bdb599-a0d8-4318-a60f-86d9cf9bc956.jpg?aki_policy=profile_x_medium",10,10,TRUE,TRUE,"Kreis 1",47.37445,8.54364,"Room in hotel","Private room",1,"1 bath",1,3,31,2,4,31,31,3.1,31,TRUE,20,25,25,25,19719,31,21,1,19143,19689,4.74,4.94,4.74,4.97,4.97,5,4.65,FALSE,10,2,8,0,1.61,100,98,84
