id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1033252875934535930,Luxury and Stunning House  front of Lake Geneva,262162176,Maricela,Riviera-Pays-d'Enhaut,La Tour-de-Peilz,46.4514167,6.859599999999999,Entire home/apt,,1,0,,,1,0,0,
1033354473734502104,"Sous-gare, 5min à pieds du Lac",10289838,Charlotte,Lausanne,Lausanne,46.5115908,6.6271435,Entire home/apt,150,7,0,,,1,16,0,
1033830221012303891,Appartement avec une chambre,195967179,Liridon,Nyon,Gland,46.41667712600338,6.2764289520810665,Entire home/apt,,6,0,,,1,0,0,
1033947155479097840,Chambre à louer dans un duplex,547485840,Antoine,Lausanne,Lausanne,46.52546206116682,6.612106062127498,Private room,,1,1,2023-12-02,0.30,1,0,1,
1034031088555190464,Les Campanules,201776611,Bernadette,Aigle,Ollon,46.300678371206146,7.043810543815594,Entire home/apt,713,1,0,,,46,158,0,
1034209746995369838,Appartement Lausanne sous-gare,95659789,Nathalie,Lausanne,Lausanne,46.51023293715077,6.6253239105619,Entire home/apt,133,2,5,2024-03-02,2.14,1,47,5,
1034578266768227947,Terra Nostra B10,201776611,Bernadette,Aigle,Gryon,46.27976390577619,7.068678851878536,Entire home/apt,389,1,0,,,46,220,0,
1034588369407664890,Céntrica habitación.,548502867,Maria,Lausanne,Lausanne,46.5234975072109,6.625828079426238,Private room,55,2,1,2024-02-23,1,2,340,1,
1034620860309009065,Estupenda habitación,548502867,Maria,Lausanne,Lausanne,46.52409104641795,6.626023951061204,Private room,59,2,6,2024-02-22,2.65,2,246,6,
1034669658797693247,Chalet le Grutli - Saison Hiver,377894766,Le Grutli,Aigle,Bex,46.273034340254355,7.027630048812419,Entire home/apt,76,121,0,,,2,223,0,
1034734284957704766,Ski in-out Sumptuous Chalet Breathtaking views,43777505,Julian,Aigle,Gryon,46.28464895502897,7.07860915775076,Entire home/apt,2329,7,0,,,16,21,0,
1034975067481623472,Studio très pratique !,78053830,Martin,Lausanne,Le Mont-sur-Lausanne,46.54584791793883,6.628956481124836,Entire home/apt,123,1,2,2024-02-21,1.67,9,168,2,
1035266785859175041,"bedcouch, workation & stunning view",32181347,Arnold,Lausanne,Lausanne,46.523988454339836,6.614986557087803,Shared room,52,1,2,2024-01-30,0.88,1,2,2,
1035340674101638428,"Cap Bonheur, ch double, s-d-b privée, cuisine",512749855,Katia Et Olivier,Gros-de-Vaud,Montanaire,46.69097804890317,6.730750635148471,Private room,80,1,0,,,2,245,0,
1036115261814971305,Charming loft in the center of Lutry,94673785,CoucouNCo,Lavaux-Oron,Lutry,46.502577,6.685841,Entire home/apt,150,2,2,2024-02-18,0.87,65,365,2,
1036179362860432122,Chambre au centre de Lausanne,160545292,Vanessa,Lausanne,Lausanne,46.52162642205188,6.641631874998894,Private room,61,1,9,2024-01-30,2.84,1,171,9,
1036257874904975636,Appartement au coeur de Villars,23713272,Zoë,Aigle,Ollon,46.29536,7.05288,Entire home/apt,472,6,2,2024-02-24,0.87,1,268,2,
1036298463016525140,Appartement Flocon de neige,85921018,Emilie,Aigle,Leysin,46.35286,7.02037,Entire home/apt,220,3,0,,,2,207,0,
1036613146259688122,Aparta Hotel JADAS,191697233,Amanda,Lausanne,Lausanne,46.5247558,6.6276421,Entire home/apt,135,1,0,,,1,217,0,
1036654738368509855,Élégant appartement de 3 pièces,356287751,Swiss,Lausanne,Lausanne,46.52752,6.6125,Entire home/apt,194,3,0,,,6,365,0,
1036680078955230362,Lausanne Studo close to train station,223150967,Schortenger,Lausanne,Lausanne,46.516612807856845,6.618724978508756,Entire home/apt,,3,0,,,1,0,0,
1036746864024398604,Cosy under the roof apartment,25036004,Fairgrieve,Riviera-Pays-d'Enhaut,Château-d'Oex,46.47620850104838,7.13027648627758,Entire home/apt,85,2,1,2024-02-24,1,3,7,1,
1036754160088263517,Chambre Spacieuse et Cosy,531416812,Mallaury,Nyon,Saint-Cergue,46.44737948451529,6.161648150291551,Private room,48,7,0,,,1,89,0,
1036818235266486554,Comfy Room in Charming Flat Near Town & Forest,12082791,Benjamin,Lausanne,Lausanne,46.53448433749227,6.634847575205594,Private room,,1,1,2024-03-01,1,1,0,1,
1037366713499140541,"Coeur du Lavaux, 2p. terrasse & jardin panoramique",4720040,Marielle,Lavaux-Oron,Bourg-en-Lavaux,46.492586649329326,6.751518670224667,Entire home/apt,111,1,2,2024-03-01,0.88,4,39,2,
1037404708695471626,Beautiful & Stylish 3BR with Lake View / Central,402013385,Lausanne Rentals,Lausanne,Lausanne,46.52803988618782,6.631877003309085,Entire home/apt,224,3,5,2024-02-11,1.97,12,335,5,
1037493845498157015,"Ski In/Out 3 bedrooms, Fireplace & Balcony w. View",4720040,Marielle,Aigle,Ollon,46.307772868513595,7.059575311012177,Entire home/apt,272,2,2,2024-02-18,0.77,4,21,2,
1038190059960905486,habitación piso compartido,471519923,Charl,Jura-Nord vaudois,Yverdon-les-Bains,46.78138320823885,6.6270774872988865,Private room,70,1,0,,,1,253,0,
1038265358922508027,Chambre dans une grande maison,549232636,Marie-Claire,Jura-Nord vaudois,Vallorbe,46.713670713345316,6.379770264029503,Private room,75,3,1,2024-01-25,0.65,1,84,1,
1038516639474296495,Home at the heart of Lausanne,24591549,Zoltán,Lausanne,Lausanne,46.525010789669565,6.6241734847426414,Entire home/apt,,3,4,2024-02-25,2.79,1,0,4,
1038991656793178110,Havre de paix au cœur de Nyon,73174526,Chantal,Nyon,Nyon,46.3865043,6.235564800000001,Entire home/apt,113,1,5,2024-03-03,2.38,2,16,5,
1039176179704531853,Appartement moderne avec terrasse et piscine,549459438,Madeleine,Aigle,Bex,46.2360176,7.0260115,Entire home/apt,285,2,2,2024-03-03,2,1,249,2,
1039258477891921061,"Appartement avec jardin, vue lac",542444671,Danielle,Lavaux-Oron,Chexbres,46.4785627,6.7902225,Entire home/apt,174,3,0,,,1,306,0,
1039593597848208493,Haute-Crête,201776611,Bernadette,Aigle,Gryon,46.291408636362995,7.085332340487449,Entire home/apt,399,1,0,,,46,212,0,
1039756594251145960,Appartement Les Prés d'Enhaut 1,310882698,Pays-D'Enhaut Région,Riviera-Pays-d'Enhaut,Rougemont,46.492367580344755,7.208318269342799,Entire home/apt,280,1,0,,,20,323,0,
1039765235700287479,Chalet Claquevent,310882698,Pays-D'Enhaut Région,Riviera-Pays-d'Enhaut,Rougemont,46.487922904410546,7.198677871264664,Entire home/apt,260,1,0,,,20,352,0,
1039779862947522651,Luxe près Lausanne & Nature,5551382,Jérôme,Gros-de-Vaud,Echallens,46.6382818,6.635032199999999,Private room,65,2,5,2024-02-23,1.72,1,64,5,
1040698596987553117,Appartement meublé !,45203893,Yassine,Lausanne,Cheseaux-sur-Lausanne,46.582243894125206,6.595583148300648,Private room,80,1,0,,,1,89,0,
1040790691947789201,Charming 2 bed flat in Mies,30061037,Mohamed,Nyon,Mies,46.308113690536736,6.171266987184483,Entire home/apt,,5,1,2024-01-02,0.43,1,0,1,
1041074084541442401,Designer apartement in Leysin,10287636,Sophia,Aigle,Leysin,46.346886183180075,7.013733834028244,Entire home/apt,320,5,1,2024-02-26,1,1,198,1,
1041164340955177257,Chambres à louer en Montagne,306410670,Fran,Nyon,Le Vaud,46.47763308248729,6.236917159513653,Private room,104,1,0,,,1,269,0,
1041244676538740744,"Charme, Confort, Location Idéale",8091312,Naomi,Lausanne,Lausanne,46.51107529999999,6.632013499999999,Entire home/apt,176,2,2,2024-01-07,0.82,3,129,2,
1041268566838272755,un lugar pequeño para descansar,187432941,Daniel,Lausanne,Lausanne,46.522612190612406,6.631256719988849,Entire home/apt,66,1,5,2024-02-10,1.63,2,6,5,
1041317044114345281,appartement bien situé en location,134921978,Mohamed,Riviera-Pays-d'Enhaut,Vevey,46.46266045726893,6.843903670656035,Entire home/apt,170,4,0,,,1,69,0,
1041737911945772571,Pic-Chaussy B14,335784499,Association Touristique,Aigle,Ormont-Dessous,46.39815608545222,7.101448980838029,Entire home/apt,100,1,0,,,8,314,0,
1042649152088856104,Appartement cosy Ouchy,82188788,Beatriz,Lausanne,Lausanne,46.516054,6.608998000000001,Entire home/apt,122,1,0,,,4,195,0,
1042661637827459510,Charmant studio haut de Lausanne,362530644,Jonathan,Lausanne,Le Mont-sur-Lausanne,46.54604583947029,6.632069941214827,Entire home/apt,85,1,5,2024-02-29,1.90,1,111,5,
1042692313045473552,Petit cocon au calme,73054819,Flavio,Aigle,Gryon,46.29294116656243,7.097115330398083,Entire home/apt,120,3,1,2024-02-17,1,1,224,1,
1043192733101596596,Private room or entire apartment,40501743,Sofian,Riviera-Pays-d'Enhaut,Veytaux,46.41777219128864,6.928198188543321,Private room,88,1,0,,,1,88,0,
1043218210906944311,"Modernes, einzigartiges Seehaus",9915904,Annette,Jura-Nord vaudois,Corcelles-près-Concise,46.842922777045644,6.711038164794445,Entire home/apt,540,1,0,,,1,269,0,
1043413341029759602,Appartement de luxe,11324044,Anne,Aigle,Ollon,46.2997155,7.0517261,Entire home/apt,500,3,4,2024-02-23,1.71,1,247,4,
1043419203008804869,Chalet Pierrely,486690877,Basil,Riviera-Pays-d'Enhaut,Blonay,46.487181706427904,6.914591235401308,Entire home/apt,185,7,0,,,1,217,0,
1043426894498886523,Appartement 4 p. centre Villars,550346599,António,Aigle,Ollon,46.29796937514685,7.0557959055478845,Entire home/apt,395,2,8,2024-02-24,3.38,1,164,8,
1043506406456226350,Chambre lumineuse avec jardin et petit déjeuner,16080931,Jeremy Et Maria,Lavaux-Oron,Pully,46.5191071,6.6609067,Private room,70,1,3,2024-01-29,1.34,1,93,3,
1043898502960366195,"Modern, bright renovated apartment in an old barn",6900058,Sarah,Riviera-Pays-d'Enhaut,Château-d'Oex,46.470742580904954,7.12003396441804,Entire home/apt,180,2,2,2024-01-05,0.87,4,16,2,
1044354491167873119,Appartment with Panoramic View: Villars-sur-Ollon,550518513,Nicolas Pierre,Aigle,Ollon,46.30195536913063,7.0424168607990705,Entire home/apt,543,2,0,,,1,90,0,
1044747938427464232,"""Lodge"" by Villars Urban Retreat",67056403,Leo,Aigle,Ollon,46.2983974,7.0547938,Entire home/apt,495,9,0,,,3,89,0,
1044932812788744735,Modern apartment Nyon centrum,51321677,Bernard,Nyon,Nyon,46.3847524,6.229722499999999,Entire home/apt,169,12,0,,,1,89,0,
1044967331222924432,Breathtaking Jewel,74758287,Catrine,Riviera-Pays-d'Enhaut,Chardonne,46.481311783155874,6.837614159277341,Entire home/apt,272,3,0,,,3,185,0,
1045037145865413556,appartement chaleureux et calme,133082716,Solenne,Lausanne,Lausanne,46.51436835745911,6.64985429495573,Entire home/apt,,3,7,2024-03-09,2.88,1,0,7,
1045087672438985704,Studio tout confort Crissier,73544739,Rezouane,Ouest lausannois,Crissier,46.5423011,6.5777011,Entire home/apt,97,2,0,,,1,83,0,
1045297371863125215,Appartement cosy équipé.,550757677,Alexia,Lausanne,Lausanne,46.52398538360971,6.620337255299091,Entire home/apt,81,2,1,2024-01-12,0.51,2,349,1,
1045722609210178764,Grande Chambre Privée,39721418,Marc,Lausanne,Lausanne,46.53847086383795,6.622562507380763,Private room,52,2,1,2023-12-15,0.34,1,7,1,
1045794692827431278,casa con jardín. sofá cama,538596385,Mario,Lavaux-Oron,Pully,46.5155626,6.6594051,Shared room,166,1,0,,,1,269,0,
1045954499421462801,The Elegant Minimalist Lakefront,520462724,Maimouna,Lausanne,Lausanne,46.51477224190714,6.617479222698223,Entire home/apt,89,1,10,2024-03-02,3.49,2,7,10,
1046213860838947647,Brand New Studio Next to Milan Park &Train station,402013385,Lausanne Rentals,Lausanne,Lausanne,46.51624,6.62907,Entire home/apt,126,3,3,2024-02-12,1.61,12,328,3,
1046257953418780926,Chalet les Pars,101615341,Melinda - Interhome Group,Aigle,Gryon,46.279734,7.080452,Entire home/apt,488,1,0,,,130,290,0,
1046292473682745409,Elegant vacations in Château-d'Oex,150435265,Julien,Riviera-Pays-d'Enhaut,Château-d'Oex,46.47693349375006,7.132479592061675,Entire home/apt,170,1,1,2024-02-19,1,1,365,1,
1046405882998414547,Chambre privée confortable,24326919,Mariam,Lausanne,Lausanne,46.527141166503405,6.65378626168057,Private room,70,1,0,,,2,88,0,
1046553567264899706,Appartement centre de Lausanne !,74781394,Albina,Lausanne,Lausanne,46.525198257533454,6.624547454317925,Entire home/apt,160,2,1,2024-02-15,1,1,265,1,
1047311165286177601,Mountains spacious nest,551157765,Petra Diana,Aigle,Gryon,46.28984827714093,7.095314476195635,Entire home/apt,198,2,4,2024-02-19,1.50,1,176,4,
1047684335291587802,Amazing Apartment Montreux,6173963,Audrey,Riviera-Pays-d'Enhaut,Montreux,46.44123985994319,6.893810887252456,Entire home/apt,340,1,0,,,4,85,0,
1047758679263384443,Appartement en attique,4042583,Maxime,Lavaux-Oron,Bourg-en-Lavaux,46.4939837,6.714310299999999,Entire home/apt,160,2,0,,,6,263,0,
1047893650515059531,Studio moderne à Lausanne,210159764,Toine,Ouest lausannois,Saint-Sulpice (Vaud),46.51462061953579,6.55925757931024,Entire home/apt,80,5,0,,,1,44,0,
1048228769768414857,chambre à louer pour la nuit,505036927,Loic,Riviera-Pays-d'Enhaut,Vevey,46.4600595,6.8377548,Shared room,50,1,0,,,1,269,0,
1048283473568619286,Cozy Alpine Getaway,104536148,Jimmy,Aigle,Ollon,46.2940224329938,7.062353231012821,Entire home/apt,144,3,0,,,1,265,0,
1048327998502310849,Les jardins de Mon-Repos,39508254,Caroline,Lausanne,Cheseaux-sur-Lausanne,46.58169713804507,6.599952492590346,Entire home/apt,250,1,0,,,1,269,0,
1048478081416161822,Chambre privée en centre de Lausanne,98908683,Cyprien,Lausanne,Lausanne,46.52721753757806,6.6302039937951704,Private room,71,1,0,,,1,241,0,
1048504444157927584,Perfect location Lausanne-Private room,26249469,Veronica,Lausanne,Lausanne,46.52090223533799,6.64413681172428,Private room,55,4,0,,,2,197,0,
1049221217117974469,Cocoon,19516862,Cris,Lausanne,Lausanne,46.516624177897,6.629358753224507,Entire home/apt,95,1,8,2024-02-23,3.24,6,162,8,
1049263057661324270,"Fêtes fin d'année, App 3,5 pcs",136863285,Beat,Aigle,Ollon,46.29390306525133,7.060088316134532,Entire home/apt,,5,0,,,1,0,0,
1049348253308717523,Superb 3.5 100m2 Center Lausanne,89338750,Gil,Lausanne,Lausanne,46.51838546966345,6.633051636463472,Entire home/apt,250,3,0,,,1,83,0,
1049910989504136510,Appartement à louer à prilly,454652625,Aissam,Ouest lausannois,Prilly,46.53564542346437,6.610318029396647,Entire home/apt,90,1,2,2024-01-03,0.86,1,68,2,
1049926445879153835,Studio avec vue à couper le souffle !,173677649,Christophe,Aigle,Leysin,46.3409492,7.005890699999999,Entire home/apt,64,1,4,2024-02-19,2.22,1,261,4,
1049940849002852869,"Joli appartement avec salon, & 2 chambres",49028231,Lotfallah,Lavaux-Oron,Pully,46.50959955834722,6.655102227792229,Entire home/apt,,1,0,,,1,0,0,
1050542925485521763,Grand Studio à la montagne,119507644,Sarah,Riviera-Pays-d'Enhaut,Montreux,46.43643145665048,6.946886738263099,Entire home/apt,123,1,6,2024-02-18,2.57,1,78,6,
1050686551358223866,"Appartement Prenium, lumineux",80341315,Christelle,Lausanne,Lausanne,46.53782030215871,6.634382531261306,Entire home/apt,135,4,0,,,1,81,0,
1051158268412502706,Style Room,99235109,Georges Wallace,Lausanne,Lausanne,46.523935725081024,6.60268440347481,Private room,65,1,0,,,3,261,0,
1051395849301755951,studio totalement indépendant,551990870,Catherine,Ouest lausannois,Renens (Vaud),46.5325637,6.5973276,Entire home/apt,80,2,2,2024-01-26,1.20,1,128,2,
1051473700869813448,Cozy appartement à Château d’oex,114424102,Caroline,Riviera-Pays-d'Enhaut,Château-d'Oex,46.47727,7.13723,Entire home/apt,,3,0,,,1,0,0,
1051963092874209633,Chante Gryonne pour 6 personnes,370720735,Fréderic,Aigle,Ollon,46.29925957571541,7.0497824082190075,Entire home/apt,266,1,0,,,11,0,0,
1052115315443200699,3-bedroom apartment for longterm,111878445,Victoria,Riviera-Pays-d'Enhaut,Montreux,46.4431788,6.8884664,Entire home/apt,140,30,0,,,4,233,0,
1052236341493848044,Appartement au centre-ville,25752096,Stephane,Lausanne,Lausanne,46.5230311772786,6.628096229451492,Entire home/apt,120,7,0,,,1,139,0,
1052988701414358903,Charmante Maison Cosy,31217800,Aline,Nyon,Coinsins,46.42289528668869,6.236434255991217,Entire home/apt,95,2,4,2024-02-03,1.74,1,4,4,
1053065447516041320,Cosy and Freshly Renovated Apartment for 5 Guests,466536214,Celine,Riviera-Pays-d'Enhaut,Montreux,46.43126249271144,6.915939076426294,Entire home/apt,128,1,4,2024-03-07,1.71,2,92,4,
1053650507850341923,Bel appartement meublé vue lac dans villa,260391839,Marc,Morges,Tolochenaz,46.51029212748149,6.476486809640044,Entire home/apt,200,4,0,,,2,173,0,
1054076718059638780,Très belle chambre au calme,70119665,Stéphanie,Lavaux-Oron,Pully,46.518202251225254,6.6590295701859565,Private room,70,2,2,2024-02-01,1.36,2,246,2,
1054876887675543184,Remarkable Lake View Apartment,466534486,Nagham,Riviera-Pays-d'Enhaut,Montreux,46.43227501048837,6.914561190186725,Entire home/apt,153,1,1,2024-02-23,1,2,93,1,
1054975539299014035,Votre cocon à la Ferme,36862629,Elisa,Aigle,Leysin,46.3484075,7.0287344,Entire home/apt,140,2,4,2024-03-03,4,1,364,4,
1055018373443990321,Chambre XL pleine ville,541251683,Hubert,Lausanne,Lausanne,46.528302,6.6211895,Private room,80,1,0,,,1,264,0,
1055022608695054589,Standard Room / Shared Bathroom,552691327,Martin,Riviera-Pays-d'Enhaut,Vevey,46.4599655,6.8413007,Private room,105,1,5,2024-02-29,2.05,3,248,5,
1055036825796691049,"""Peaks"" by Villars Urban Retreat",67056403,Leo,Aigle,Ollon,46.2983974,7.0547938,Entire home/apt,525,9,0,,,3,89,0,
1055050196177322590,"""Attic"" by Villars Urban Retreat",67056403,Leo,Aigle,Ollon,46.2983974,7.0547938,Entire home/apt,390,9,0,,,3,89,0,
1055189758837227915,Magnifique appartement vue lac!,226023218,Alexandra,Riviera-Pays-d'Enhaut,Jongny,46.482315489525966,6.850028815332042,Entire home/apt,149,20,0,,,2,248,0,
1055576644099919323,Logement dans le cœur historique,306699201,Killian,Lausanne,Lausanne,46.52058391065397,6.633792737967147,Entire home/apt,95,1,1,2024-01-28,0.70,1,47,1,
1055682102879463452,Superior Room / Shared Bathroom,552691327,Martin,Riviera-Pays-d'Enhaut,Vevey,46.4599655,6.8413007,Private room,128,1,2,2024-02-06,1.20,3,256,2,
1055762728274173215,Splendid Apartment with Parking & Mountain view,466891713,Mira,Riviera-Pays-d'Enhaut,Montreux,46.43348727682176,6.915240603983085,Entire home/apt,141,1,4,2024-02-05,1.71,5,92,4,
1055831933376116264,Appartement avec vue sur le lac,26040019,Vincent,Nyon,Bogis-Bossey,46.34589858253381,6.192432733660839,Entire home/apt,90,90,0,,,1,188,0,
1055910627972604144,Studio Le monts sur Lausanne,33804399,Hakim,Lausanne,Le Mont-sur-Lausanne,46.54608,6.63014,Entire home/apt,100,3,3,2024-02-19,1.29,1,255,3,
1056196568957580823,Cozy Flat with nice view,368230891,Kris,Lausanne,Lausanne,46.51977605430222,6.657591522658924,Entire home/apt,144,3,0,,,1,269,0,
1056228645711519606,Appartement près de La Sallaz,533642075,Johanna,Lausanne,Lausanne,46.5353484172705,6.6547774213945745,Entire home/apt,164,2,0,,,1,235,0,
1056325180595559692,Disponible de suite,195986746,Tejsir,Ouest lausannois,Ecublens (Vaud),46.51551297774414,6.555205173790455,Private room,60,1,0,,,1,187,0,
1056648655830625074,Authentique et Vue Panoramique,232443024,Ekaterina,Riviera-Pays-d'Enhaut,Montreux,46.44261610433259,6.907233240004951,Entire home/apt,,1,0,,,2,89,0,
1057019706713498870,Chambre avec splendide vue,553260160,Jean-Michel,Lavaux-Oron,Rivaz,46.47907620910953,6.777109958510928,Private room,42,7,1,2024-02-29,1,1,263,1,
1057118439237606631,Centre Ville Villars-sur-Ollon,462346455,Anthony,Aigle,Ollon,46.2991082,7.0541138,Entire home/apt,168,3,4,2024-03-01,3.33,3,279,4,
1057412825685211341,"Appartement Neuf
""Le Petit Lu""",47561330,Delphine,Aigle,Leysin,46.33462394334774,7.009356553743749,Entire home/apt,120,4,1,2024-02-22,1,1,345,1,
1057696943078728134,Appartement dans Maison de Maître,404819341,Üriel,Broye-Vully,Valbroye,46.749215657514675,6.809002100713915,Entire home/apt,180,2,4,2024-02-18,1.85,4,76,4,
1057884996349961045,Belle Chambre dans un appartement,111221838,Bertrand,Aigle,Bex,46.24764509811613,7.008301360328963,Private room,53,1,8,2024-02-27,5.22,1,264,8,
1057896407694224940,Belle chambre en ecovillage,478656673,Lou,Lavaux-Oron,Bourg-en-Lavaux,46.498521363784995,6.725769742323884,Private room,,7,0,,,1,4,0,
1058465343036195817,Charm and Calm in Grandvaux - Lavaux (Courtyard),4499244,Alain,Lavaux-Oron,Bourg-en-Lavaux,46.50247450372723,6.730577519781674,Entire home/apt,184,3,0,,,2,268,0,
1058610485241402910,Villa chaleureuse,295485663,Sandra,Lavaux-Oron,Oron,46.56728349999999,6.8568552,Entire home/apt,220,2,1,2024-01-28,0.70,2,287,1,
